perm,qidx,correct
"[3, 2, 0, 5, 1, 6, 4, 7]",63,0
"[3, 2, 0, 5, 1, 6, 4, 7]",64,1
"[3, 2, 0, 5, 1, 6, 4, 7]",65,0
"[3, 2, 0, 5, 1, 6, 4, 7]",66,1
"[3, 2, 0, 5, 1, 6, 4, 7]",67,1
"[3, 2, 0, 5, 1, 6, 4, 7]",68,1
"[3, 2, 0, 5, 1, 6, 4, 7]",69,0
"[3, 2, 0, 5, 1, 6, 4, 7]",70,0
"[3, 2, 0, 5, 1, 6, 4, 7]",71,1
"[3, 2, 0, 5, 1, 6, 4, 7]",72,0
"[3, 2, 0, 5, 1, 6, 4, 7]",73,0
"[3, 2, 0, 5, 1, 6, 4, 7]",74,0
"[3, 2, 0, 5, 1, 6, 4, 7]",75,0
"[3, 2, 0, 5, 1, 6, 4, 7]",76,1
"[3, 2, 0, 5, 1, 6, 4, 7]",77,0
"[3, 2, 0, 5, 1, 6, 4, 7]",78,0
"[3, 2, 0, 5, 1, 6, 4, 7]",79,0
"[3, 2, 0, 5, 1, 6, 4, 7]",80,0
"[3, 2, 0, 5, 1, 6, 4, 7]",81,0
"[3, 2, 0, 5, 1, 6, 4, 7]",82,0
"[3, 2, 0, 5, 1, 6, 4, 7]",83,1
"[3, 2, 0, 5, 1, 6, 4, 7]",84,0
"[3, 2, 0, 5, 1, 6, 4, 7]",85,0
"[3, 2, 0, 5, 1, 6, 4, 7]",86,0
"[3, 2, 0, 5, 1, 6, 4, 7]",87,1
"[3, 2, 0, 5, 1, 6, 4, 7]",88,1
"[3, 2, 0, 5, 1, 6, 4, 7]",89,0
"[3, 2, 0, 5, 1, 6, 4, 7]",90,0
"[3, 2, 0, 5, 1, 6, 4, 7]",91,0
"[3, 2, 0, 5, 1, 6, 4, 7]",92,0
"[3, 2, 0, 5, 1, 6, 4, 7]",93,0
"[3, 2, 0, 5, 1, 6, 4, 7]",94,1
"[3, 2, 0, 5, 1, 6, 4, 7]",95,1
"[3, 2, 0, 5, 1, 6, 4, 7]",96,0
"[3, 2, 0, 5, 1, 6, 4, 7]",97,0
"[3, 2, 0, 5, 1, 6, 4, 7]",98,1
"[3, 2, 0, 5, 1, 6, 4, 7]",99,0
"[3, 7, 0, 4, 2, 1, 6, 5]",0,0
"[3, 7, 0, 4, 2, 1, 6, 5]",1,0
"[3, 7, 0, 4, 2, 1, 6, 5]",2,0
"[3, 7, 0, 4, 2, 1, 6, 5]",3,0
"[3, 7, 0, 4, 2, 1, 6, 5]",4,0
"[3, 7, 0, 4, 2, 1, 6, 5]",5,0
"[3, 7, 0, 4, 2, 1, 6, 5]",6,0
"[3, 7, 0, 4, 2, 1, 6, 5]",7,0
"[3, 7, 0, 4, 2, 1, 6, 5]",8,0
"[3, 7, 0, 4, 2, 1, 6, 5]",9,0
"[3, 7, 0, 4, 2, 1, 6, 5]",10,0
"[3, 7, 0, 4, 2, 1, 6, 5]",11,0
"[3, 7, 0, 4, 2, 1, 6, 5]",12,0
"[3, 7, 0, 4, 2, 1, 6, 5]",13,1
"[3, 7, 0, 4, 2, 1, 6, 5]",14,0
"[3, 7, 0, 4, 2, 1, 6, 5]",15,1
"[3, 7, 0, 4, 2, 1, 6, 5]",16,0
"[3, 7, 0, 4, 2, 1, 6, 5]",17,0
"[3, 7, 0, 4, 2, 1, 6, 5]",18,0
"[3, 7, 0, 4, 2, 1, 6, 5]",19,0
"[3, 7, 0, 4, 2, 1, 6, 5]",20,0
"[3, 7, 0, 4, 2, 1, 6, 5]",21,0
"[3, 7, 0, 4, 2, 1, 6, 5]",22,0
"[3, 7, 0, 4, 2, 1, 6, 5]",23,0
"[3, 7, 0, 4, 2, 1, 6, 5]",24,0
"[3, 7, 0, 4, 2, 1, 6, 5]",25,0
"[3, 7, 0, 4, 2, 1, 6, 5]",26,0
"[3, 7, 0, 4, 2, 1, 6, 5]",27,1
"[3, 7, 0, 4, 2, 1, 6, 5]",28,0
"[3, 7, 0, 4, 2, 1, 6, 5]",29,0
"[3, 7, 0, 4, 2, 1, 6, 5]",30,0
"[3, 7, 0, 4, 2, 1, 6, 5]",31,0
"[3, 7, 0, 4, 2, 1, 6, 5]",32,0
"[3, 7, 0, 4, 2, 1, 6, 5]",33,0
"[3, 7, 0, 4, 2, 1, 6, 5]",34,0
"[3, 7, 0, 4, 2, 1, 6, 5]",35,0
"[3, 7, 0, 4, 2, 1, 6, 5]",36,0
"[3, 7, 0, 4, 2, 1, 6, 5]",37,0
"[3, 7, 0, 4, 2, 1, 6, 5]",38,0
"[3, 7, 0, 4, 2, 1, 6, 5]",39,0
"[3, 7, 0, 4, 2, 1, 6, 5]",40,0
"[3, 7, 0, 4, 2, 1, 6, 5]",41,0
"[3, 7, 0, 4, 2, 1, 6, 5]",42,0
"[3, 7, 0, 4, 2, 1, 6, 5]",43,0
"[3, 7, 0, 4, 2, 1, 6, 5]",44,0
"[3, 7, 0, 4, 2, 1, 6, 5]",45,0
"[3, 7, 0, 4, 2, 1, 6, 5]",46,1
"[3, 7, 0, 4, 2, 1, 6, 5]",47,0
"[3, 7, 0, 4, 2, 1, 6, 5]",48,0
"[3, 7, 0, 4, 2, 1, 6, 5]",49,0
"[3, 7, 0, 4, 2, 1, 6, 5]",50,0
"[3, 7, 0, 4, 2, 1, 6, 5]",51,0
"[3, 7, 0, 4, 2, 1, 6, 5]",52,0
"[3, 7, 0, 4, 2, 1, 6, 5]",53,0
"[3, 7, 0, 4, 2, 1, 6, 5]",54,0
"[3, 7, 0, 4, 2, 1, 6, 5]",55,0
"[3, 7, 0, 4, 2, 1, 6, 5]",56,0
"[3, 7, 0, 4, 2, 1, 6, 5]",57,0
"[3, 7, 0, 4, 2, 1, 6, 5]",58,1
"[3, 7, 0, 4, 2, 1, 6, 5]",59,0
"[3, 7, 0, 4, 2, 1, 6, 5]",60,0
"[3, 7, 0, 4, 2, 1, 6, 5]",61,0
"[3, 7, 0, 4, 2, 1, 6, 5]",62,0
"[3, 7, 0, 4, 2, 1, 6, 5]",63,0
"[3, 7, 0, 4, 2, 1, 6, 5]",64,0
"[3, 7, 0, 4, 2, 1, 6, 5]",65,0
"[3, 7, 0, 4, 2, 1, 6, 5]",66,0
"[3, 7, 0, 4, 2, 1, 6, 5]",67,0
"[3, 7, 0, 4, 2, 1, 6, 5]",68,0
"[3, 7, 0, 4, 2, 1, 6, 5]",69,0
"[3, 7, 0, 4, 2, 1, 6, 5]",70,0
"[3, 7, 0, 4, 2, 1, 6, 5]",71,0
"[3, 7, 0, 4, 2, 1, 6, 5]",72,1
"[3, 7, 0, 4, 2, 1, 6, 5]",73,1
"[3, 7, 0, 4, 2, 1, 6, 5]",74,0
"[3, 7, 0, 4, 2, 1, 6, 5]",75,0
"[3, 7, 0, 4, 2, 1, 6, 5]",76,0
"[3, 7, 0, 4, 2, 1, 6, 5]",77,0
"[3, 7, 0, 4, 2, 1, 6, 5]",78,0
"[3, 7, 0, 4, 2, 1, 6, 5]",79,0
"[3, 7, 0, 4, 2, 1, 6, 5]",80,0
"[3, 7, 0, 4, 2, 1, 6, 5]",81,0
"[3, 7, 0, 4, 2, 1, 6, 5]",82,0
"[3, 7, 0, 4, 2, 1, 6, 5]",83,0
"[3, 7, 0, 4, 2, 1, 6, 5]",84,0
"[3, 7, 0, 4, 2, 1, 6, 5]",85,0
"[3, 7, 0, 4, 2, 1, 6, 5]",86,0
"[3, 7, 0, 4, 2, 1, 6, 5]",87,0
"[3, 7, 0, 4, 2, 1, 6, 5]",88,0
"[3, 7, 0, 4, 2, 1, 6, 5]",89,0
"[3, 7, 0, 4, 2, 1, 6, 5]",90,0
"[3, 7, 0, 4, 2, 1, 6, 5]",91,0
"[3, 7, 0, 4, 2, 1, 6, 5]",92,0
"[3, 7, 0, 4, 2, 1, 6, 5]",93,0
"[3, 7, 0, 4, 2, 1, 6, 5]",94,0
"[3, 7, 0, 4, 2, 1, 6, 5]",95,0
"[3, 7, 0, 4, 2, 1, 6, 5]",96,0
"[3, 7, 0, 4, 2, 1, 6, 5]",97,0
"[3, 7, 0, 4, 2, 1, 6, 5]",98,0
"[3, 7, 0, 4, 2, 1, 6, 5]",99,0
"[3, 7, 5, 0, 2, 6, 1, 4]",0,0
"[3, 7, 5, 0, 2, 6, 1, 4]",1,1
"[3, 7, 5, 0, 2, 6, 1, 4]",2,0
"[3, 7, 5, 0, 2, 6, 1, 4]",3,0
"[3, 7, 5, 0, 2, 6, 1, 4]",4,0
"[3, 7, 5, 0, 2, 6, 1, 4]",5,0
"[3, 7, 5, 0, 2, 6, 1, 4]",6,0
"[3, 7, 5, 0, 2, 6, 1, 4]",7,1
"[3, 7, 5, 0, 2, 6, 1, 4]",8,0
"[3, 7, 5, 0, 2, 6, 1, 4]",9,1
"[3, 7, 5, 0, 2, 6, 1, 4]",10,0
"[3, 7, 5, 0, 2, 6, 1, 4]",11,0
"[3, 7, 5, 0, 2, 6, 1, 4]",12,0
"[3, 7, 5, 0, 2, 6, 1, 4]",13,0
"[3, 7, 5, 0, 2, 6, 1, 4]",14,0
"[3, 7, 5, 0, 2, 6, 1, 4]",15,0
"[3, 7, 5, 0, 2, 6, 1, 4]",16,1
"[3, 7, 5, 0, 2, 6, 1, 4]",17,1
"[3, 7, 5, 0, 2, 6, 1, 4]",18,1
"[3, 7, 5, 0, 2, 6, 1, 4]",19,1
"[3, 7, 5, 0, 2, 6, 1, 4]",20,0
"[3, 7, 5, 0, 2, 6, 1, 4]",21,0
"[3, 7, 5, 0, 2, 6, 1, 4]",22,0
"[3, 7, 5, 0, 2, 6, 1, 4]",23,0
"[3, 7, 5, 0, 2, 6, 1, 4]",24,0
"[3, 7, 5, 0, 2, 6, 1, 4]",25,0
"[3, 7, 5, 0, 2, 6, 1, 4]",26,1
"[3, 7, 5, 0, 2, 6, 1, 4]",27,1
"[3, 7, 5, 0, 2, 6, 1, 4]",28,1
"[3, 7, 5, 0, 2, 6, 1, 4]",29,0
"[3, 7, 5, 0, 2, 6, 1, 4]",30,1
"[3, 7, 5, 0, 2, 6, 1, 4]",31,0
"[3, 7, 5, 0, 2, 6, 1, 4]",32,0
"[3, 7, 5, 0, 2, 6, 1, 4]",33,0
"[3, 7, 5, 0, 2, 6, 1, 4]",34,1
"[3, 7, 5, 0, 2, 6, 1, 4]",35,0
"[3, 7, 5, 0, 2, 6, 1, 4]",36,0
"[3, 7, 5, 0, 2, 6, 1, 4]",37,1
"[3, 7, 5, 0, 2, 6, 1, 4]",38,0
"[3, 7, 5, 0, 2, 6, 1, 4]",39,0
"[3, 7, 5, 0, 2, 6, 1, 4]",40,0
"[3, 7, 5, 0, 2, 6, 1, 4]",41,0
"[3, 7, 5, 0, 2, 6, 1, 4]",42,0
"[3, 7, 5, 0, 2, 6, 1, 4]",43,1
"[3, 7, 5, 0, 2, 6, 1, 4]",44,0
"[3, 7, 5, 0, 2, 6, 1, 4]",45,0
"[3, 7, 5, 0, 2, 6, 1, 4]",46,0
"[3, 7, 5, 0, 2, 6, 1, 4]",47,1
"[3, 7, 5, 0, 2, 6, 1, 4]",48,0
"[3, 7, 5, 0, 2, 6, 1, 4]",49,0
"[3, 7, 5, 0, 2, 6, 1, 4]",50,1
"[3, 7, 5, 0, 2, 6, 1, 4]",51,1
"[3, 7, 5, 0, 2, 6, 1, 4]",52,0
"[3, 7, 5, 0, 2, 6, 1, 4]",53,0
"[3, 7, 5, 0, 2, 6, 1, 4]",54,1
"[3, 7, 5, 0, 2, 6, 1, 4]",55,1
"[3, 7, 5, 0, 2, 6, 1, 4]",56,0
"[3, 7, 5, 0, 2, 6, 1, 4]",57,0
"[3, 7, 5, 0, 2, 6, 1, 4]",58,1
"[3, 7, 5, 0, 2, 6, 1, 4]",59,0
"[3, 7, 5, 0, 2, 6, 1, 4]",60,0
"[3, 7, 5, 0, 2, 6, 1, 4]",61,1
"[3, 7, 5, 0, 2, 6, 1, 4]",62,0
"[3, 7, 5, 0, 2, 6, 1, 4]",63,0
"[3, 7, 5, 0, 2, 6, 1, 4]",64,0
"[3, 7, 5, 0, 2, 6, 1, 4]",65,0
"[3, 7, 5, 0, 2, 6, 1, 4]",66,0
"[3, 7, 5, 0, 2, 6, 1, 4]",67,1
"[3, 7, 5, 0, 2, 6, 1, 4]",68,1
"[3, 7, 5, 0, 2, 6, 1, 4]",69,0
"[3, 7, 5, 0, 2, 6, 1, 4]",70,0
"[3, 7, 5, 0, 2, 6, 1, 4]",71,1
"[3, 7, 5, 0, 2, 6, 1, 4]",72,0
"[3, 7, 5, 0, 2, 6, 1, 4]",73,0
"[3, 7, 5, 0, 2, 6, 1, 4]",74,0
"[3, 7, 5, 0, 2, 6, 1, 4]",75,0
"[3, 7, 5, 0, 2, 6, 1, 4]",76,0
"[3, 7, 5, 0, 2, 6, 1, 4]",77,0
"[3, 7, 5, 0, 2, 6, 1, 4]",78,0
"[3, 7, 5, 0, 2, 6, 1, 4]",79,0
"[3, 7, 5, 0, 2, 6, 1, 4]",80,0
"[3, 7, 5, 0, 2, 6, 1, 4]",81,1
"[3, 7, 5, 0, 2, 6, 1, 4]",82,1
"[3, 7, 5, 0, 2, 6, 1, 4]",83,0
"[3, 7, 5, 0, 2, 6, 1, 4]",84,1
"[3, 7, 5, 0, 2, 6, 1, 4]",85,0
"[3, 7, 5, 0, 2, 6, 1, 4]",86,0
"[3, 7, 5, 0, 2, 6, 1, 4]",87,1
"[3, 7, 5, 0, 2, 6, 1, 4]",88,1
"[3, 7, 5, 0, 2, 6, 1, 4]",89,0
"[3, 7, 5, 0, 2, 6, 1, 4]",90,0
"[3, 7, 5, 0, 2, 6, 1, 4]",91,0
"[3, 7, 5, 0, 2, 6, 1, 4]",92,0
"[3, 7, 5, 0, 2, 6, 1, 4]",93,1
"[3, 7, 5, 0, 2, 6, 1, 4]",94,1
"[3, 7, 5, 0, 2, 6, 1, 4]",95,1
"[3, 7, 5, 0, 2, 6, 1, 4]",96,0
"[3, 7, 5, 0, 2, 6, 1, 4]",97,0
"[3, 7, 5, 0, 2, 6, 1, 4]",98,1
"[3, 7, 5, 0, 2, 6, 1, 4]",99,0
"[0, 5, 7, 4, 1, 3, 6, 2]",0,0
"[0, 5, 7, 4, 1, 3, 6, 2]",1,1
"[0, 5, 7, 4, 1, 3, 6, 2]",2,0
"[0, 5, 7, 4, 1, 3, 6, 2]",3,0
"[0, 5, 7, 4, 1, 3, 6, 2]",4,1
"[0, 5, 7, 4, 1, 3, 6, 2]",5,0
"[0, 5, 7, 4, 1, 3, 6, 2]",6,0
"[0, 5, 7, 4, 1, 3, 6, 2]",7,1
"[0, 5, 7, 4, 1, 3, 6, 2]",8,0
"[0, 5, 7, 4, 1, 3, 6, 2]",9,1
"[0, 5, 7, 4, 1, 3, 6, 2]",10,0
"[0, 5, 7, 4, 1, 3, 6, 2]",11,0
"[0, 5, 7, 4, 1, 3, 6, 2]",12,0
"[0, 5, 7, 4, 1, 3, 6, 2]",13,0
"[0, 5, 7, 4, 1, 3, 6, 2]",14,1
"[0, 5, 7, 4, 1, 3, 6, 2]",15,0
"[0, 5, 7, 4, 1, 3, 6, 2]",16,0
"[0, 5, 7, 4, 1, 3, 6, 2]",17,1
"[0, 5, 7, 4, 1, 3, 6, 2]",18,0
"[0, 5, 7, 4, 1, 3, 6, 2]",19,1
"[0, 5, 7, 4, 1, 3, 6, 2]",20,0
"[0, 5, 7, 4, 1, 3, 6, 2]",21,0
"[0, 5, 7, 4, 1, 3, 6, 2]",22,1
"[0, 5, 7, 4, 1, 3, 6, 2]",23,0
"[0, 5, 7, 4, 1, 3, 6, 2]",24,0
"[0, 5, 7, 4, 1, 3, 6, 2]",25,0
"[0, 5, 7, 4, 1, 3, 6, 2]",26,0
"[0, 5, 7, 4, 1, 3, 6, 2]",27,1
"[0, 5, 7, 4, 1, 3, 6, 2]",28,1
"[0, 5, 7, 4, 1, 3, 6, 2]",29,0
"[0, 5, 7, 4, 1, 3, 6, 2]",30,0
"[0, 5, 7, 4, 1, 3, 6, 2]",31,0
"[0, 5, 7, 4, 1, 3, 6, 2]",32,0
"[0, 5, 7, 4, 1, 3, 6, 2]",33,0
"[0, 5, 7, 4, 1, 3, 6, 2]",34,1
"[0, 5, 7, 4, 1, 3, 6, 2]",35,1
"[0, 5, 7, 4, 1, 3, 6, 2]",36,0
"[0, 5, 7, 4, 1, 3, 6, 2]",37,1
"[0, 5, 7, 4, 1, 3, 6, 2]",38,0
"[0, 5, 7, 4, 1, 3, 6, 2]",39,0
"[0, 5, 7, 4, 1, 3, 6, 2]",40,1
"[0, 5, 7, 4, 1, 3, 6, 2]",41,0
"[0, 5, 7, 4, 1, 3, 6, 2]",42,0
"[0, 5, 7, 4, 1, 3, 6, 2]",43,0
"[0, 5, 7, 4, 1, 3, 6, 2]",44,0
"[0, 5, 7, 4, 1, 3, 6, 2]",45,0
"[0, 5, 7, 4, 1, 3, 6, 2]",46,1
"[0, 5, 7, 4, 1, 3, 6, 2]",47,0
"[0, 5, 7, 4, 1, 3, 6, 2]",48,1
"[0, 5, 7, 4, 1, 3, 6, 2]",49,1
"[0, 5, 7, 4, 1, 3, 6, 2]",50,1
"[0, 5, 7, 4, 1, 3, 6, 2]",51,0
"[0, 5, 7, 4, 1, 3, 6, 2]",52,0
"[0, 5, 7, 4, 1, 3, 6, 2]",53,1
"[0, 5, 7, 4, 1, 3, 6, 2]",54,0
"[0, 5, 7, 4, 1, 3, 6, 2]",55,1
"[0, 5, 7, 4, 1, 3, 6, 2]",56,1
"[0, 5, 7, 4, 1, 3, 6, 2]",57,0
"[0, 5, 7, 4, 1, 3, 6, 2]",58,1
"[0, 5, 7, 4, 1, 3, 6, 2]",59,0
"[0, 5, 7, 4, 1, 3, 6, 2]",60,0
"[0, 5, 7, 4, 1, 3, 6, 2]",61,1
"[0, 5, 7, 4, 1, 3, 6, 2]",62,0
"[0, 5, 7, 4, 1, 3, 6, 2]",63,1
"[0, 5, 7, 4, 1, 3, 6, 2]",64,1
"[0, 5, 7, 4, 1, 3, 6, 2]",65,0
"[0, 5, 7, 4, 1, 3, 6, 2]",66,0
"[0, 5, 7, 4, 1, 3, 6, 2]",67,1
"[0, 5, 7, 4, 1, 3, 6, 2]",68,1
"[0, 5, 7, 4, 1, 3, 6, 2]",69,0
"[0, 5, 7, 4, 1, 3, 6, 2]",70,1
"[0, 5, 7, 4, 1, 3, 6, 2]",71,1
"[0, 5, 7, 4, 1, 3, 6, 2]",72,1
"[0, 5, 7, 4, 1, 3, 6, 2]",73,0
"[0, 5, 7, 4, 1, 3, 6, 2]",74,0
"[0, 5, 7, 4, 1, 3, 6, 2]",75,1
"[0, 5, 7, 4, 1, 3, 6, 2]",76,0
"[0, 5, 7, 4, 1, 3, 6, 2]",77,0
"[0, 5, 7, 4, 1, 3, 6, 2]",78,0
"[0, 5, 7, 4, 1, 3, 6, 2]",79,1
"[0, 5, 7, 4, 1, 3, 6, 2]",80,0
"[0, 5, 7, 4, 1, 3, 6, 2]",81,0
"[0, 5, 7, 4, 1, 3, 6, 2]",82,0
"[0, 5, 7, 4, 1, 3, 6, 2]",83,0
"[0, 5, 7, 4, 1, 3, 6, 2]",84,0
"[0, 5, 7, 4, 1, 3, 6, 2]",85,0
"[0, 5, 7, 4, 1, 3, 6, 2]",86,0
"[0, 5, 7, 4, 1, 3, 6, 2]",87,1
"[0, 5, 7, 4, 1, 3, 6, 2]",88,1
"[0, 5, 7, 4, 1, 3, 6, 2]",89,0
"[0, 5, 7, 4, 1, 3, 6, 2]",90,0
"[0, 5, 7, 4, 1, 3, 6, 2]",91,0
"[0, 5, 7, 4, 1, 3, 6, 2]",92,0
"[0, 5, 7, 4, 1, 3, 6, 2]",93,0
"[0, 5, 7, 4, 1, 3, 6, 2]",94,1
"[0, 5, 7, 4, 1, 3, 6, 2]",95,1
"[0, 5, 7, 4, 1, 3, 6, 2]",96,0
"[0, 5, 7, 4, 1, 3, 6, 2]",97,0
"[0, 5, 7, 4, 1, 3, 6, 2]",98,1
"[0, 5, 7, 4, 1, 3, 6, 2]",99,0
"[4, 3, 7, 5, 2, 6, 1, 0]",0,0
"[4, 3, 7, 5, 2, 6, 1, 0]",1,0
"[4, 3, 7, 5, 2, 6, 1, 0]",2,0
"[4, 3, 7, 5, 2, 6, 1, 0]",3,0
"[4, 3, 7, 5, 2, 6, 1, 0]",4,0
"[4, 3, 7, 5, 2, 6, 1, 0]",5,0
"[4, 3, 7, 5, 2, 6, 1, 0]",6,0
"[4, 3, 7, 5, 2, 6, 1, 0]",7,1
"[4, 3, 7, 5, 2, 6, 1, 0]",8,0
"[4, 3, 7, 5, 2, 6, 1, 0]",9,0
"[4, 3, 7, 5, 2, 6, 1, 0]",10,0
"[4, 3, 7, 5, 2, 6, 1, 0]",11,0
"[4, 3, 7, 5, 2, 6, 1, 0]",12,0
"[4, 3, 7, 5, 2, 6, 1, 0]",13,0
"[4, 3, 7, 5, 2, 6, 1, 0]",14,0
"[4, 3, 7, 5, 2, 6, 1, 0]",15,1
"[4, 3, 7, 5, 2, 6, 1, 0]",16,0
"[4, 3, 7, 5, 2, 6, 1, 0]",17,1
"[4, 3, 7, 5, 2, 6, 1, 0]",18,1
"[4, 3, 7, 5, 2, 6, 1, 0]",19,0
"[4, 3, 7, 5, 2, 6, 1, 0]",20,0
"[4, 3, 7, 5, 2, 6, 1, 0]",21,0
"[4, 3, 7, 5, 2, 6, 1, 0]",22,0
"[4, 3, 7, 5, 2, 6, 1, 0]",23,0
"[4, 3, 7, 5, 2, 6, 1, 0]",24,0
"[4, 3, 7, 5, 2, 6, 1, 0]",25,0
"[4, 3, 7, 5, 2, 6, 1, 0]",26,0
"[4, 3, 7, 5, 2, 6, 1, 0]",27,1
"[4, 3, 7, 5, 2, 6, 1, 0]",28,1
"[4, 3, 7, 5, 2, 6, 1, 0]",29,0
"[4, 3, 7, 5, 2, 6, 1, 0]",30,1
"[4, 3, 7, 5, 2, 6, 1, 0]",31,1
"[4, 3, 7, 5, 2, 6, 1, 0]",32,0
"[4, 3, 7, 5, 2, 6, 1, 0]",33,0
"[4, 3, 7, 5, 2, 6, 1, 0]",34,1
"[4, 3, 7, 5, 2, 6, 1, 0]",35,1
"[4, 3, 7, 5, 2, 6, 1, 0]",36,0
"[4, 3, 7, 5, 2, 6, 1, 0]",37,1
"[4, 3, 7, 5, 2, 6, 1, 0]",38,0
"[4, 3, 7, 5, 2, 6, 1, 0]",39,0
"[4, 3, 7, 5, 2, 6, 1, 0]",40,0
"[4, 3, 7, 5, 2, 6, 1, 0]",41,0
"[4, 3, 7, 5, 2, 6, 1, 0]",42,0
"[4, 3, 7, 5, 2, 6, 1, 0]",43,0
"[4, 3, 7, 5, 2, 6, 1, 0]",44,0
"[4, 3, 7, 5, 2, 6, 1, 0]",45,0
"[4, 3, 7, 5, 2, 6, 1, 0]",46,1
"[4, 3, 7, 5, 2, 6, 1, 0]",47,0
"[4, 3, 7, 5, 2, 6, 1, 0]",48,0
"[4, 3, 7, 5, 2, 6, 1, 0]",49,0
"[4, 3, 7, 5, 2, 6, 1, 0]",50,1
"[4, 3, 7, 5, 2, 6, 1, 0]",51,0
"[4, 3, 7, 5, 2, 6, 1, 0]",52,0
"[4, 3, 7, 5, 2, 6, 1, 0]",53,1
"[4, 3, 7, 5, 2, 6, 1, 0]",54,0
"[4, 3, 7, 5, 2, 6, 1, 0]",55,1
"[4, 3, 7, 5, 2, 6, 1, 0]",56,0
"[4, 3, 7, 5, 2, 6, 1, 0]",57,0
"[4, 3, 7, 5, 2, 6, 1, 0]",58,0
"[4, 3, 7, 5, 2, 6, 1, 0]",59,0
"[4, 3, 7, 5, 2, 6, 1, 0]",60,0
"[4, 3, 7, 5, 2, 6, 1, 0]",61,1
"[4, 3, 7, 5, 2, 6, 1, 0]",62,0
"[4, 3, 7, 5, 2, 6, 1, 0]",63,0
"[4, 3, 7, 5, 2, 6, 1, 0]",64,1
"[4, 3, 7, 5, 2, 6, 1, 0]",65,0
"[4, 3, 7, 5, 2, 6, 1, 0]",66,0
"[4, 3, 7, 5, 2, 6, 1, 0]",67,0
"[4, 3, 7, 5, 2, 6, 1, 0]",68,1
"[4, 3, 7, 5, 2, 6, 1, 0]",69,0
"[4, 3, 7, 5, 2, 6, 1, 0]",70,0
"[4, 3, 7, 5, 2, 6, 1, 0]",71,1
"[4, 3, 7, 5, 2, 6, 1, 0]",72,0
"[4, 3, 7, 5, 2, 6, 1, 0]",73,0
"[4, 3, 7, 5, 2, 6, 1, 0]",74,0
"[4, 3, 7, 5, 2, 6, 1, 0]",75,1
"[4, 3, 7, 5, 2, 6, 1, 0]",76,1
"[4, 3, 7, 5, 2, 6, 1, 0]",77,0
"[4, 3, 7, 5, 2, 6, 1, 0]",78,0
"[4, 3, 7, 5, 2, 6, 1, 0]",79,0
"[4, 3, 7, 5, 2, 6, 1, 0]",80,0
"[4, 3, 7, 5, 2, 6, 1, 0]",81,0
"[4, 3, 7, 5, 2, 6, 1, 0]",82,0
"[4, 3, 7, 5, 2, 6, 1, 0]",83,0
"[4, 3, 7, 5, 2, 6, 1, 0]",84,0
"[4, 3, 7, 5, 2, 6, 1, 0]",85,0
"[4, 3, 7, 5, 2, 6, 1, 0]",86,0
"[4, 3, 7, 5, 2, 6, 1, 0]",87,1
"[4, 3, 7, 5, 2, 6, 1, 0]",88,1
"[4, 3, 7, 5, 2, 6, 1, 0]",89,0
"[4, 3, 7, 5, 2, 6, 1, 0]",90,0
"[4, 3, 7, 5, 2, 6, 1, 0]",91,0
"[4, 3, 7, 5, 2, 6, 1, 0]",92,0
"[4, 3, 7, 5, 2, 6, 1, 0]",93,0
"[4, 3, 7, 5, 2, 6, 1, 0]",94,0
"[4, 3, 7, 5, 2, 6, 1, 0]",95,0
"[4, 3, 7, 5, 2, 6, 1, 0]",96,0
"[4, 3, 7, 5, 2, 6, 1, 0]",97,1
"[4, 3, 7, 5, 2, 6, 1, 0]",98,0
"[4, 3, 7, 5, 2, 6, 1, 0]",99,0
"[5, 4, 6, 1, 0, 7, 2, 3]",0,0
"[5, 4, 6, 1, 0, 7, 2, 3]",1,1
"[5, 4, 6, 1, 0, 7, 2, 3]",2,0
"[5, 4, 6, 1, 0, 7, 2, 3]",3,1
"[5, 4, 6, 1, 0, 7, 2, 3]",4,0
"[5, 4, 6, 1, 0, 7, 2, 3]",5,0
"[5, 4, 6, 1, 0, 7, 2, 3]",6,0
"[5, 4, 6, 1, 0, 7, 2, 3]",7,1
"[5, 4, 6, 1, 0, 7, 2, 3]",8,0
"[5, 4, 6, 1, 0, 7, 2, 3]",9,1
"[5, 4, 6, 1, 0, 7, 2, 3]",10,0
"[5, 4, 6, 1, 0, 7, 2, 3]",11,0
"[5, 4, 6, 1, 0, 7, 2, 3]",12,0
"[5, 4, 6, 1, 0, 7, 2, 3]",13,1
"[5, 4, 6, 1, 0, 7, 2, 3]",14,1
"[5, 4, 6, 1, 0, 7, 2, 3]",15,1
"[5, 4, 6, 1, 0, 7, 2, 3]",16,1
"[5, 4, 6, 1, 0, 7, 2, 3]",17,1
"[5, 4, 6, 1, 0, 7, 2, 3]",18,0
"[5, 4, 6, 1, 0, 7, 2, 3]",19,1
"[5, 4, 6, 1, 0, 7, 2, 3]",20,0
"[5, 4, 6, 1, 0, 7, 2, 3]",21,0
"[5, 4, 6, 1, 0, 7, 2, 3]",22,0
"[5, 4, 6, 1, 0, 7, 2, 3]",23,0
"[5, 4, 6, 1, 0, 7, 2, 3]",24,0
"[5, 4, 6, 1, 0, 7, 2, 3]",25,0
"[5, 4, 6, 1, 0, 7, 2, 3]",26,0
"[5, 4, 6, 1, 0, 7, 2, 3]",27,1
"[5, 4, 6, 1, 0, 7, 2, 3]",28,0
